category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: ANGLE,---,---,---,---,---
angle,cmp_angle_312.png,midas,1,1428,142.23,0.0
angle,cmp_angle_312.png,orig,2,1334,128.0,1.13
angle,cmp_angle_312.png,midas,2,1334,46.46,95.77
angle,cmp_angle_324.png,orig,1,1632,124.95,0.0
angle,cmp_angle_324.png,midas,1,1632,153.1,0.0
angle,cmp_angle_324.png,orig,2,1064,128.0,3.05
angle,cmp_angle_324.png,midas,2,1064,50.31,102.79
angle,cmp_angle_336.png,orig,1,1672,131.79,0.0
angle,cmp_angle_336.png,midas,1,1672,164.68,0.0
angle,cmp_angle_336.png,orig,2,1190,128.0,3.79
angle,cmp_angle_336.png,midas,2,1190,56.23,108.45
angle,cmp_angle_348.png,orig,1,945,120.07,0.0
angle,cmp_angle_348.png,midas,1,945,151.63,0.0
angle,cmp_angle_348.png,orig,2,1147,128.0,7.93
angle,cmp_angle_348.png,midas,2,1147,51.32,100.31
---,CATEGORY: BLUR_BIAS,---,---,---,---,---
blur_bias,cmp_blur_bias_000.png,orig,1,1155,80.0,0.0
blur_bias,cmp_blur_bias_000.png,midas,1,1155,106.48,0.0
blur_bias,cmp_blur_bias_000.png,orig,2,1116,80.0,0.0
blur_bias,cmp_blur_bias_000.png,midas,2,1116,155.47,48.99
blur_bias,cmp_blur_bias_001.png,orig,1,884,80.0,0.0
blur_bias,cmp_blur_bias_001.png,midas,1,884,110.41,0.0
blur_bias,cmp_blur_bias_001.png,orig,2,1462,80.0,0.0
blur_bias,cmp_blur_bias_001.png,midas,2,1462,155.39,44.98
blur_bias,cmp_blur_bias_002.png,orig,1,1672,80.0,0.0
blur_bias,cmp_blur_bias_002.png,midas,1,1672,120.71,0.0
blur_bias,cmp_blur_bias_002.png,orig,2,1302,80.0,0.0
blur_bias,cmp_blur_bias_002.png,midas,2,1302,161.97,41.26
blur_bias,cmp_blur_bias_003.png,orig,1,2475,80.0,0.0
blur_bias,cmp_blur_bias_003.png,midas,1,2475,136.12,0.0
blur_bias,cmp_blur_bias_003.png,orig,2,1440,80.0,0.0
blur_bias,cmp_blur_bias_003.png,midas,2,1440,171.7,35.58
blur_bias,cmp_blur_bias_004.png,orig,1,1540,80.0,0.0
blur_bias,cmp_blur_bias_004.png,midas,1,1540,143.4,0.0
blur_bias,cmp_blur_bias_004.png,orig,2,1755,80.0,0.0
blur_bias,cmp_blur_bias_004.png,midas,2,1755,176.24,32.84
blur_bias,cmp_blur_bias_005.png,orig,1,1400,80.0,0.0
blur_bias,cmp_blur_bias_005.png,midas,1,1400,156.48,0.0
blur_bias,cmp_blur_bias_005.png,orig,2,1968,80.0,0.0
blur_bias,cmp_blur_bias_005.png,midas,2,1968,170.45,13.97
blur_bias,cmp_blur_bias_006.png,orig,1,1131,80.0,0.0
blur_bias,cmp_blur_bias_006.png,midas,1,1131,136.44,0.0
blur_bias,cmp_blur_bias_006.png,orig,2,1147,80.0,0.0
blur_bias,cmp_blur_bias_006.png,midas,2,1147,150.49,14.05
blur_bias,cmp_blur_bias_007.png,orig,1,1755,80.0,0.0
blur_bias,cmp_blur_bias_007.png,midas,1,1755,131.18,0.0
blur_bias,cmp_blur_bias_007.png,orig,2,1974,80.0,0.0
blur_bias,cmp_blur_bias_007.png,midas,2,1974,148.32,17.14
blur_bias,cmp_blur_bias_008.png,orig,1,2912,80.0,0.0
blur_bias,cmp_blur_bias_008.png,midas,1,2912,119.47,0.0
blur_bias,cmp_blur_bias_008.png,orig,2,2597,80.0,0.0
blur_bias,cmp_blur_bias_008.png,midas,2,2597,133.57,14.1
blur_bias,cmp_blur_bias_009.png,orig,1,2850,80.0,0.0
blur_bias,cmp_blur_bias_009.png,midas,1,2850,112.49,0.0
blur_bias,cmp_blur_bias_009.png,orig,2,1980,80.0,0.0
blur_bias,cmp_blur_bias_009.png,midas,2,1980,127.76,15.27
blur_bias,cmp_blur_bias_010.png,orig,1,2162,80.0,0.0
blur_bias,cmp_blur_bias_010.png,midas,1,2162,103.62,0.0
blur_bias,cmp_blur_bias_010.png,orig,2,1088,80.0,0.0
blur_bias,cmp_blur_bias_010.png,midas,2,1088,112.3,8.68
blur_bias,cmp_blur_bias_011.png,orig,1,2028,80.0,0.0
blur_bias,cmp_blur_bias_011.png,midas,1,2028,109.37,0.0
blur_bias,cmp_blur_bias_011.png,orig,2,1974,80.0,0.0
blur_bias,cmp_blur_bias_011.png,midas,2,1974,120.18,10.81
blur_bias,cmp_blur_bias_012.png,orig,1,4352,80.0,0.0
blur_bias,cmp_blur_bias_012.png,midas,1,4352,115.53,0.0
blur_bias,cmp_blur_bias_012.png,orig,2,1184,80.0,0.0
blur_bias,cmp_blur_bias_012.png,midas,2,1184,129.26,13.73
blur_bias,cmp_blur_bias_013.png,orig,1,2142,80.0,0.0
blur_bias,cmp_blur_bias_013.png,midas,1,2142,116.32,0.0
blur_bias,cmp_blur_bias_013.png,orig,2,1599,80.0,0.0
blur_bias,cmp_blur_bias_013.png,midas,2,1599,128.39,12.07
blur_bias,cmp_blur_bias_014.png,orig,1,2250,80.0,0.0
blur_bias,cmp_blur_bias_014.png,midas,1,2250,120.89,0.0
blur_bias,cmp_blur_bias_014.png,orig,2,2862,80.0,0.0
blur_bias,cmp_blur_bias_014.png,midas,2,2862,130.23,9.34
blur_bias,cmp_blur_bias_015.png,orig,1,1353,80.0,0.0
blur_bias,cmp_blur_bias_015.png,midas,1,1353,109.84,0.0
blur_bias,cmp_blur_bias_015.png,orig,2,2397,80.0,0.0
blur_bias,cmp_blur_bias_015.png,midas,2,2397,116.31,6.47
blur_bias,cmp_blur_bias_016.png,orig,1,2856,80.0,0.0
blur_bias,cmp_blur_bias_016.png,midas,1,2856,128.78,0.0
blur_bias,cmp_blur_bias_016.png,orig,2,3776,80.0,0.0
blur_bias,cmp_blur_bias_016.png,midas,2,3776,132.57,3.79
blur_bias,cmp_blur_bias_017.png,orig,1,1800,80.0,0.0
blur_bias,cmp_blur_bias_017.png,midas,1,1800,149.55,0.0
blur_bias,cmp_blur_bias_017.png,orig,2,1722,80.0,0.0
blur_bias,cmp_blur_bias_017.png,midas,2,1722,120.06,29.49
blur_bias,cmp_blur_bias_018.png,orig,1,2436,80.0,0.0
