category,image,model,roi_id,area_px,mean_intensity,gap_with_prev_roi
---,CATEGORY: AERIAL_PERSPECTIVE,---,---,---,---,---
aerial_perspective,cmp_contrast_140.png,v1,2,525,137.14,9.88
aerial_perspective,cmp_contrast_140.png,v2,2,525,1.87,1.44
aerial_perspective,cmp_contrast_140.png,v3,2,525,123.21,5.76
aerial_perspective,cmp_contrast_148.png,orig,1,1088,148.0,0.0
aerial_perspective,cmp_contrast_148.png,v1,1,1088,126.87,0.0
aerial_perspective,cmp_contrast_148.png,v2,1,1088,0.25,0.0
aerial_perspective,cmp_contrast_148.png,v3,1,1088,135.39,0.0
aerial_perspective,cmp_contrast_148.png,orig,2,483,240.0,92.0
aerial_perspective,cmp_contrast_148.png,v1,2,483,135.02,8.15
aerial_perspective,cmp_contrast_148.png,v2,2,483,1.84,1.59
aerial_perspective,cmp_contrast_148.png,v3,2,483,125.87,9.52
aerial_perspective,cmp_contrast_157.png,orig,1,1008,157.0,0.0
aerial_perspective,cmp_contrast_157.png,v1,1,1008,129.96,0.0
aerial_perspective,cmp_contrast_157.png,v2,1,1008,0.6,0.0
aerial_perspective,cmp_contrast_157.png,v3,1,1008,145.61,0.0
aerial_perspective,cmp_contrast_157.png,orig,2,812,240.0,83.0
aerial_perspective,cmp_contrast_157.png,v1,2,812,132.76,2.8
aerial_perspective,cmp_contrast_157.png,v2,2,812,1.6,1.0
aerial_perspective,cmp_contrast_157.png,v3,2,812,130.15,15.46
aerial_perspective,cmp_contrast_165.png,orig,1,960,165.0,0.0
aerial_perspective,cmp_contrast_165.png,v1,1,960,141.17,0.0
aerial_perspective,cmp_contrast_165.png,v2,1,960,0.67,0.0
aerial_perspective,cmp_contrast_165.png,v3,1,960,155.56,0.0
aerial_perspective,cmp_contrast_165.png,orig,2,1088,240.0,75.0
aerial_perspective,cmp_contrast_165.png,v1,2,1088,135.68,5.49
aerial_perspective,cmp_contrast_165.png,v2,2,1088,1.64,0.97
aerial_perspective,cmp_contrast_165.png,v3,2,1088,136.15,19.41
aerial_perspective,cmp_contrast_173.png,orig,1,768,173.0,0.0
aerial_perspective,cmp_contrast_173.png,v1,1,768,149.57,0.0
